sale_id,sale_date,vehicle_type,brand,fuel_type,city,km_driven,vehicle_age_years,selling_price,procurement_cost,delivery_days,inspection_status,profit
1884,2023-03-20 11:00:00,Bike,Honda,Petrol,Bangalore,13811,8,171461,88598,12,Pass,82863
1885,2023-03-20 12:00:00,Bike,Honda,Petrol,Bangalore,31031,3,118280,32424,9,Pass,85856
1886,2023-03-20 13:00:00,Bike,Honda,Petrol,Bangalore,15088,5,70038,121810,9,Pass,-51772
1887,2023-03-20 14:00:00,Bike,Honda,Petrol,Bangalore,49916,4,97795,104523,5,Pass,-6728
1888,2023-03-20 15:00:00,Bike,TVS,Electric,Chennai,12880,0,70168,124955,2,Pass,-54787
1889,2023-03-20 16:00:00,Bike,Bajaj,Petrol,Bangalore,43145,5,92690,35556,9,Pass,57134
1890,2023-03-20 17:00:00,Bike,Hero,Petrol,Bangalore,18318,8,139053,108137,13,Pass,30916
1891,2023-03-20 18:00:00,Bike,TVS,Petrol,Chennai,31357,2,36230,34330,12,Pass,1900
1892,2023-03-20 19:00:00,Bike,TVS,Petrol,Chennai,22211,2,108301,96266,13,Pass,12035
1893,2023-03-20 20:00:00,Bike,Hero,Petrol,Coimbatore,5597,1,161974,18236,8,Pass,143738
1894,2023-03-20 21:00:00,Bike,Hero,Petrol,Hyderabad,28893,3,91758,84216,13,Pass,7542
1895,2023-03-20 22:00:00,Bike,Honda,Petrol,Bangalore,22576,9,52050,45312,11,Fail,6738
1896,2023-03-20 23:00:00,Bike,TVS,Electric,Bangalore,84774,2,124805,128687,10,Pass,-3882
1897,2023-03-21 00:00:00,Bike,Yamaha,Petrol,Bangalore,58109,1,94110,36191,10,Fail,57919
1898,2023-03-21 01:00:00,Bike,Hero,Electric,Coimbatore,29817,0,127033,124602,6,Pass,2431
1899,2023-03-21 02:00:00,Bike,Hero,Petrol,Bangalore,58980,2,101693,98457,7,Pass,3236
1900,2023-03-21 03:00:00,Bike,Bajaj,Petrol,Hyderabad,7544,9,147428,51640,12,Pass,95788
1901,2023-03-21 04:00:00,Bike,Yamaha,Petrol,Chennai,71533,5,44575,115171,6,Pass,-70596
1902,2023-03-21 05:00:00,Bike,Yamaha,Petrol,Coimbatore,55986,8,65244,77293,5,Pass,-12049
1903,2023-03-21 06:00:00,Bike,Hero,Petrol,Chennai,55662,4,39962,129124,4,Pass,-89162
1904,2023-03-21 07:00:00,Bike,Honda,Petrol,Bangalore,79787,2,125695,130849,7,Fail,-5154
1905,2023-03-21 08:00:00,Bike,Bajaj,Petrol,Bangalore,30382,4,115388,51688,4,Pass,63700
1906,2023-03-21 09:00:00,Bike,Yamaha,Petrol,Bangalore,54578,4,102332,86229,10,Pass,16103
1907,2023-03-21 10:00:00,Bike,Hero,Petrol,Hyderabad,59234,4,152386,100802,10,Pass,51584
1908,2023-03-21 11:00:00,Bike,Yamaha,Petrol,Hyderabad,44326,6,70037,124252,10,Pass,-54215
1909,2023-03-21 12:00:00,Bike,Bajaj,Petrol,Coimbatore,88485,4,137666,107024,9,Pass,30642
1910,2023-03-21 13:00:00,Bike,Bajaj,Petrol,Chennai,44528,6,152048,39122,5,Pass,112926
1911,2023-03-21 14:00:00,Bike,TVS,Petrol,Bangalore,51831,8,108040,56224,8,Pass,51816
1912,2023-03-21 15:00:00,Bike,Hero,Petrol,Bangalore,99438,4,136264,109540,12,Pass,26724
1913,2023-03-21 16:00:00,Bike,Bajaj,Electric,Bangalore,33043,1,35715,21331,13,Pass,14384
1914,2023-03-21 17:00:00,Bike,TVS,Petrol,Bangalore,29862,4,177875,102102,12,Pass,75773
1915,2023-03-21 18:00:00,Bike,TVS,Petrol,Hyderabad,27815,7,86726,126411,12,Fail,-39685
1916,2023-03-21 19:00:00,Bike,Yamaha,Petrol,Chennai,28246,3,157980,57262,6,Pass,100718
1917,2023-03-21 20:00:00,Bike,Yamaha,Petrol,Chennai,10557,1,143208,127157,4,Pass,16051
1918,2023-03-21 21:00:00,Bike,TVS,Petrol,Coimbatore,43415,9,78648,122690,12,Pass,-44042
1919,2023-03-21 22:00:00,Bike,Yamaha,Petrol,Hyderabad,21561,2,46134,131214,3,Pass,-85080
1920,2023-03-21 23:00:00,Bike,Bajaj,Electric,Bangalore,51870,8,81143,121435,11,Fail,-40292
1921,2023-03-22 00:00:00,Bike,Honda,Petrol,Chennai,34657,8,94123,125100,6,Pass,-30977
1922,2023-03-22 01:00:00,Bike,Bajaj,Petrol,Chennai,11822,7,158485,101314,1,Pass,57171
1923,2023-03-22 02:00:00,Bike,TVS,Petrol,Hyderabad,70312,7,178627,74592,2,Pass,104035
1924,2023-03-22 03:00:00,Bike,TVS,Petrol,Coimbatore,78342,7,167024,48926,7,Pass,118098
1925,2023-03-22 04:00:00,Bike,Bajaj,Petrol,Coimbatore,34517,7,146657,101287,4,Pass,45370
1926,2023-03-22 05:00:00,Bike,Yamaha,Petrol,Bangalore,57292,7,91686,134318,5,Pass,-42632
1927,2023-03-22 06:00:00,Bike,Yamaha,Petrol,Coimbatore,28242,0,137841,133201,11,Pass,4640
1928,2023-03-22 07:00:00,Bike,TVS,Electric,Chennai,97636,5,57264,139958,10,Pass,-82694
1929,2023-03-22 08:00:00,Bike,Hero,Petrol,Coimbatore,65308,8,134885,32528,1,Pass,102357
1930,2023-03-22 09:00:00,Bike,Yamaha,Petrol,Bangalore,18129,7,165880,15068,2,Pass,150812
1931,2023-03-22 10:00:00,Bike,Bajaj,Petrol,Chennai,8745,2,77330,84253,4,Pass,-6923
1932,2023-03-22 11:00:00,Bike,Yamaha,Petrol,Coimbatore,97450,0,139672,95754,8,Pass,43918
1933,2023-03-22 12:00:00,Bike,Bajaj,Petrol,Coimbatore,44370,1,63345,58968,10,Pass,4377
1934,2023-03-22 13:00:00,Bike,TVS,Petrol,Hyderabad,96134,1,64222,105938,4,Pass,-41716
1935,2023-03-22 14:00:00,Bike,Yamaha,Petrol,Bangalore,65329,6,82755,63623,14,Pass,19132
1936,2023-03-22 15:00:00,Bike,Bajaj,Petrol,Coimbatore,11088,5,33933,112179,3,Pass,-78246
1937,2023-03-22 16:00:00,Bike,TVS,Petrol,Hyderabad,942,1,93207,57129,3,Pass,36078
1938,2023-03-22 17:00:00,Bike,Hero,Electric,Chennai,77839,7,129691,138863,12,Pass,-9172
1939,2023-03-22 18:00:00,Bike,Bajaj,Petrol,Hyderabad,41221,8,130137,128996,5,Pass,1141
1940,2023-03-22 19:00:00,Bike,Hero,Electric,Hyderabad,37645,6,177955,109688,3,Pass,68267
1941,2023-03-22 20:00:00,Bike,Hero,Electric,Coimbatore,11099,3,123818,76321,8,Pass,47497
1942,2023-03-22 21:00:00,Bike,Honda,Petrol,Coimbatore,73094,0,123510,26526,5,Fail,96984
1943,2023-03-22 22:00:00,Bike,Yamaha,Petrol,Coimbatore,83242,3,124251,107452,12,Pass,16799
1944,2023-03-22 23:00:00,Bike,Bajaj,Petrol,Hyderabad,77930,3,171452,123511,14,Pass,47941
1945,2023-03-23 00:00:00,Bike,Hero,Petrol,Chennai,3439,7,43212,106564,12,Pass,-63352
1946,2023-03-23 01:00:00,Bike,Honda,Petrol,Bangalore,22649,3,53174,41709,14,Pass,11465
1947,2023-03-23 02:00:00,Bike,TVS,Petrol,Hyderabad,67067,3,162933,122535,7,Pass,40398
1948,2023-03-23 03:00:00,Bike,Bajaj,Electric,Coimbatore,10708,1,162166,30063,11,Pass,132103
1949,2023-03-23 04:00:00,Bike,Hero,Petrol,Bangalore,66598,9,129649,19723,8,Fail,109926
1950,2023-03-23 05:00:00,Bike,Yamaha,Petrol,Chennai,49992,6,76319,19213,5,Pass,57106
1951,2023-03-23 06:00:00,Bike,Honda,Petrol,Bangalore,21451,3,112846,37797,8,Pass,75049
1952,2023-03-23 07:00:00,Bike,Hero,Electric,Coimbatore,49420,5,79808,116770,12,Fail,-36962
1953,2023-03-23 08:00:00,Bike,Yamaha,Petrol,Hyderabad,47266,2,162015,99946,3,Pass,62069
1954,2023-03-23 09:00:00,Bike,Hero,Electric,Hyderabad,57514,6,67616,103918,14,Pass,-36302
1955,2023-03-23 10:00:00,Bike,Bajaj,Petrol,Coimbatore,28851,5,99329,60217,12,Pass,39112
1956,2023-03-23 11:00:00,Bike,Bajaj,Petrol,Hyderabad,84716,2,152957,83283,7,Pass,69674
1957,2023-03-23 12:00:00,Bike,Bajaj,Petrol,Coimbatore,49886,3,81152,38655,8,Pass,42497
1958,2023-03-23 13:00:00,Bike,Honda,Petrol,Hyderabad,87622,9,67351,110884,7,Fail,-43533
1959,2023-03-23 14:00:00,Bike,Bajaj,Petrol,Hyderabad,9808,4,147377,92990,14,Pass,54387
1960,2023-03-23 15:00:00,Bike,Yamaha,Petrol,Hyderabad,59752,8,85616,27587,2,Pass,58029
1961,2023-03-23 16:00:00,Bike,Hero,Petrol,Chennai,75645,5,179969,37555,8,Pass,142414
1962,2023-03-23 17:00:00,Bike,TVS,Petrol,Chennai,95531,3,48010,43071,6,Pass,4939
1963,2023-03-23 18:00:00,Bike,Yamaha,Petrol,Coimbatore,83711,6,146822,35239,10,Pass,111583
1964,2023-03-23 19:00:00,Bike,Yamaha,Electric,Chennai,28564,1,176186,138441,3,Pass,37745
1965,2023-03-23 20:00:00,Bike,Bajaj,Petrol,Coimbatore,54379,3,44050,112138,4,Pass,-68088
1966,2023-03-23 21:00:00,Bike,Honda,Petrol,Bangalore,9220,4,46125,64151,7,Pass,-18026
1967,2023-03-23 22:00:00,Bike,Hero,Petrol,Bangalore,43440,3,176468,17203,3,Fail,159265
1968,2023-03-23 23:00:00,Bike,Honda,Petrol,Chennai,80493,3,117661,28635,1,Pass,89026
1969,2023-03-24 00:00:00,Bike,Hero,Petrol,Bangalore,68975,8,113116,67571,6,Fail,45545
1970,2023-03-24 01:00:00,Bike,Hero,Petrol,Bangalore,47613,1,144233,16144,3,Pass,128089
1971,2023-03-24 02:00:00,Bike,Honda,Petrol,Hyderabad,49426,5,179646,47699,11,Pass,131947
1972,2023-03-24 03:00:00,Bike,Yamaha,Petrol,Hyderabad,38703,7,115155,99619,10,Pass,15536
1973,2023-03-24 04:00:00,Bike,Hero,Petrol,Coimbatore,89401,7,154843,106663,6,Fail,48180
1974,2023-03-24 05:00:00,Bike,Honda,Petrol,Bangalore,5892,6,38869,27213,10,Fail,11656
1975,2023-03-24 06:00:00,Bike,Hero,Petrol,Coimbatore,26405,9,87167,31944,12,Fail,55223
1976,2023-03-24 07:00:00,Bike,TVS,Petrol,Coimbatore,74008,3,168194,81723,3,Fail,86471
1977,2023-03-24 08:00:00,Bike,Yamaha,Petrol,Bangalore,50885,6,169407,83669,6,Pass,85738
1978,2023-03-24 09:00:00,Bike,Bajaj,Petrol,Chennai,31153,9,88576,83947,11,Pass,4629
1979,2023-03-24 10:00:00,Bike,Hero,Petrol,Bangalore,92365,5,46677,49457,4,Pass,-2780
1980,2023-03-24 11:00:00,Bike,TVS,Electric,Hyderabad,85220,5,150662,117711,13,Pass,32951
1981,2023-03-24 12:00:00,Bike,Bajaj,Petrol,Bangalore,15299,1,101794,50191,4,Fail,51603
1982,2023-03-24 13:00:00,Bike,Bajaj,Petrol,Chennai,60603,7,100675,131057,10,Pass,-30382
1983,2023-03-24 14:00:00,Bike,Hero,Petrol,Coimbatore,15552,7,67325,135695,10,Pass,-68370
1984,2023-03-24 15:00:00,Bike,Honda,Petrol,Coimbatore,6544,6,65503,87264,11,Pass,-21761
1985,2023-03-24 16:00:00,Bike,Hero,Petrol,Hyderabad,20371,8,44514,72924,2,Pass,-28410
1986,2023-03-24 17:00:00,Bike,TVS,Petrol,Hyderabad,89803,7,81196,48744,14,Pass,32452
1987,2023-03-24 18:00:00,Bike,Bajaj,Petrol,Hyderabad,20734,8,176989,68424,4,Pass,108565
1988,2023-03-24 19:00:00,Bike,Hero,Petrol,Coimbatore,21881,8,119633,103417,11,Pass,16216
1989,2023-03-24 20:00:00,Bike,Honda,Petrol,Hyderabad,17774,5,108324,93337,12,Pass,14987
1990,2023-03-24 21:00:00,Bike,Hero,Petrol,Bangalore,88340,1,166019,91084,4,Pass,74935
1991,2023-03-24 22:00:00,Bike,Yamaha,Petrol,Coimbatore,83608,6,110550,47886,11,Pass,62664
1992,2023-03-24 23:00:00,Bike,Honda,Petrol,Chennai,50392,2,105331,114846,7,Fail,-9515
1993,2023-03-25 00:00:00,Bike,TVS,Petrol,Coimbatore,51021,6,175424,134550,5,Pass,40874
1994,2023-03-25 01:00:00,Bike,Bajaj,Petrol,Bangalore,92001,8,48653,99963,8,Pass,-51310
1995,2023-03-25 02:00:00,Bike,Hero,Petrol,Bangalore,84420,9,122294,15972,7,Pass,106322
1996,2023-03-25 03:00:00,Bike,Honda,Petrol,Hyderabad,83891,9,68755,114219,10,Pass,-45464
1997,2023-03-25 04:00:00,Bike,Yamaha,Petrol,Coimbatore,18420,1,129296,21621,9,Pass,107675
1998,2023-03-25 05:00:00,Bike,Honda,Petrol,Coimbatore,17202,5,123354,106549,8,Pass,16805
1999,2023-03-25 06:00:00,Bike,Yamaha,Petrol,Coimbatore,2394,5,96988,64738,9,Pass,32250
2000,2023-03-25 07:00:00,Bike,TVS,Petrol,Chennai,31485,8,62921,72694,1,Pass,-9773
2001,2023-03-25 08:00:00,Bike,Bajaj,Petrol,Hyderabad,28787,8,71668,69777,10,Fail,1891
2002,2023-03-25 09:00:00,Bike,TVS,Petrol,Bangalore,74027,4,80175,29530,13,Pass,50645
2003,2023-03-25 10:00:00,Bike,Hero,Petrol,Bangalore,15939,4,78452,22354,12,Pass,56098
2004,2023-03-25 11:00:00,Bike,Honda,Petrol,Hyderabad,95120,8,71149,61529,3,Fail,9620
2005,2023-03-25 12:00:00,Bike,Yamaha,Petrol,Bangalore,42735,7,40839,117895,5,Pass,-77056
2006,2023-03-25 13:00:00,Bike,Yamaha,Petrol,Bangalore,28159,6,27155,66714,9,Pass,-39559
2007,2023-03-25 14:00:00,Bike,Honda,Petrol,Hyderabad,25476,7,163091,103759,8,Pass,59332
2008,2023-03-25 15:00:00,Bike,Honda,Petrol,Bangalore,83143,5,79512,139750,14,Pass,-60238
2009,2023-03-25 16:00:00,Bike,Hero,Petrol,Coimbatore,68365,2,111150,56232,10,Fail,54918
2010,2023-03-25 17:00:00,Bike,TVS,Petrol,Chennai,68806,6,151041,67079,7,Pass,83962
2011,2023-03-25 18:00:00,Bike,Yamaha,Electric,Hyderabad,57197,7,51190,135883,2,Pass,-84693
2012,2023-03-25 19:00:00,Bike,Hero,Petrol,Chennai,70882,7,35928,27550,11,Fail,8378
2013,2023-03-25 20:00:00,Bike,TVS,Electric,Bangalore,17151,0,73425,103196,6,Pass,-29771
2014,2023-03-25 21:00:00,Bike,Hero,Petrol,Bangalore,49544,6,99134,75385,4,Pass,23749
2015,2023-03-25 22:00:00,Bike,Yamaha,Petrol,Coimbatore,15133,2,134875,79736,5,Pass,55139
2016,2023-03-25 23:00:00,Bike,Honda,Petrol,Hyderabad,79664,1,149264,111565,14,Pass,37699
2017,2023-03-26 00:00:00,Bike,Honda,Petrol,Bangalore,1069,1,135191,45268,5,Pass,89923
2018,2023-03-26 01:00:00,Bike,TVS,Petrol,Hyderabad,60400,7,128716,127655,13,Pass,1061
2019,2023-03-26 02:00:00,Bike,Bajaj,Petrol,Hyderabad,68009,8,81321,106876,4,Pass,-25555
2020,2023-03-26 03:00:00,Bike,TVS,Petrol,Hyderabad,33538,2,138782,19290,4,Pass,119492
2021,2023-03-26 04:00:00,Bike,Bajaj,Electric,Hyderabad,49588,2,134398,70034,4,Pass,64364
2022,2023-03-26 05:00:00,Bike,Hero,Petrol,Hyderabad,73677,5,83973,45138,11,Pass,38835
2023,2023-03-26 06:00:00,Bike,Hero,Petrol,Chennai,74966,9,77414,86982,2,Pass,-9568
2024,2023-03-26 07:00:00,Bike,Yamaha,Petrol,Coimbatore,72716,0,54692,134855,1,Pass,-80163
2025,2023-03-26 08:00:00,Bike,Bajaj,Petrol,Hyderabad,67293,5,130958,139650,12,Fail,-8692
2026,2023-03-26 09:00:00,Bike,Yamaha,Petrol,Chennai,74286,2,73750,28432,2,Pass,45318
2027,2023-03-26 10:00:00,Bike,Honda,Petrol,Bangalore,38638,3,177832,82058,7,Pass,95774
2028,2023-03-26 11:00:00,Bike,Bajaj,Petrol,Hyderabad,63810,8,93456,73175,12,Pass,20281
2029,2023-03-26 12:00:00,Bike,TVS,Petrol,Bangalore,29257,2,49085,48329,1,Pass,756
2030,2023-03-26 13:00:00,Bike,Honda,Petrol,Hyderabad,70894,0,47925,84076,6,Fail,-36151
2031,2023-03-26 14:00:00,Bike,Honda,Electric,Chennai,79527,2,30615,27328,4,Pass,3287
2032,2023-03-26 15:00:00,Bike,TVS,Petrol,Chennai,91330,6,62083,49247,2,Pass,12836
2033,2023-03-26 16:00:00,Bike,Honda,Electric,Chennai,56651,6,135764,21677,3,Fail,114087
2034,2023-03-26 17:00:00,Bike,Bajaj,Petrol,Coimbatore,49772,4,34605,76810,7,Pass,-42205
2035,2023-03-26 18:00:00,Bike,Yamaha,Petrol,Bangalore,7408,0,136093,65357,6,Pass,70736
2036,2023-03-26 19:00:00,Bike,Honda,Petrol,Coimbatore,11344,7,69608,70812,6,Pass,-1204
2037,2023-03-26 20:00:00,Bike,Bajaj,Petrol,Hyderabad,51955,9,153788,56616,8,Fail,97172
2038,2023-03-26 21:00:00,Bike,Hero,Petrol,Bangalore,68947,7,44192,76284,8,Pass,-32092
2039,2023-03-26 22:00:00,Bike,Bajaj,Petrol,Chennai,75027,9,159403,64741,6,Pass,94662
2040,2023-03-26 23:00:00,Bike,Yamaha,Petrol,Bangalore,77608,9,76330,68478,1,Pass,7852
2041,2023-03-27 00:00:00,Bike,Bajaj,Petrol,Chennai,43566,9,74949,69056,10,Pass,5893
2042,2023-03-27 01:00:00,Bike,TVS,Petrol,Coimbatore,95729,1,93382,106483,13,Pass,-13101
2043,2023-03-27 02:00:00,Bike,Yamaha,Petrol,Coimbatore,40504,9,124233,60534,7,Pass,63699
2044,2023-03-27 03:00:00,Bike,Hero,Petrol,Chennai,38833,2,77243,94056,8,Pass,-16813
2045,2023-03-27 04:00:00,Bike,TVS,Petrol,Chennai,83529,3,125566,79162,5,Pass,46404
2046,2023-03-27 05:00:00,Bike,Bajaj,Petrol,Hyderabad,40197,0,83618,59711,13,Pass,23907
2047,2023-03-27 06:00:00,Bike,Yamaha,Petrol,Coimbatore,18134,3,163621,37805,11,Pass,125816
2048,2023-03-27 07:00:00,Bike,Hero,Electric,Coimbatore,25061,4,143168,110980,4,Pass,32188
2049,2023-03-27 08:00:00,Bike,TVS,Petrol,Hyderabad,18533,2,77494,35143,7,Pass,42351
2050,2023-03-27 09:00:00,Bike,Hero,Petrol,Coimbatore,73387,9,48958,90828,12,Pass,-41870
2051,2023-03-27 10:00:00,Bike,Bajaj,Petrol,Chennai,55563,1,132960,123380,12,Pass,9580
2052,2023-03-27 11:00:00,Bike,Hero,Petrol,Bangalore,26421,5,127478,77473,11,Pass,50005
2053,2023-03-27 12:00:00,Bike,Honda,Petrol,Bangalore,19840,7,30833,31017,13,Pass,-184
2054,2023-03-27 13:00:00,Bike,TVS,Petrol,Coimbatore,63281,6,179458,78202,6,Pass,101256
2055,2023-03-27 14:00:00,Bike,Hero,Petrol,Hyderabad,15401,0,124341,105859,12,Pass,18482
2056,2023-03-27 15:00:00,Bike,Bajaj,Petrol,Chennai,11138,3,119240,56423,6,Pass,62817
2057,2023-03-27 16:00:00,Bike,Bajaj,Petrol,Bangalore,39096,2,132955,56713,14,Pass,76242
2058,2023-03-27 17:00:00,Bike,Hero,Petrol,Chennai,87414,5,29073,102856,3,Pass,-73783
2059,2023-03-27 18:00:00,Bike,Bajaj,Petrol,Coimbatore,44824,8,42667,89310,11,Fail,-46643
2060,2023-03-27 19:00:00,Bike,Yamaha,Electric,Coimbatore,88856,8,172107,17205,10,Pass,154902
2061,2023-03-27 20:00:00,Bike,Yamaha,Petrol,Bangalore,91096,6,31732,68266,4,Fail,-36534
2062,2023-03-27 21:00:00,Bike,Yamaha,Petrol,Coimbatore,33142,8,80097,27342,5,Pass,52755
2063,2023-03-27 22:00:00,Bike,Honda,Petrol,Hyderabad,25878,7,28487,84563,9,Pass,-56076
2064,2023-03-27 23:00:00,Bike,Hero,Petrol,Coimbatore,51367,4,82702,78190,8,Pass,4512
2065,2023-03-28 00:00:00,Bike,Honda,Electric,Coimbatore,74186,8,119961,96863,3,Pass,23098
2066,2023-03-28 01:00:00,Bike,Bajaj,Petrol,Coimbatore,43375,6,110107,36200,6,Pass,73907
2067,2023-03-28 02:00:00,Bike,Honda,Electric,Chennai,90095,4,132721,22188,10,Pass,110533
2068,2023-03-28 03:00:00,Bike,Bajaj,Petrol,Chennai,84229,7,96031,17808,1,Fail,78223
2069,2023-03-28 04:00:00,Bike,Bajaj,Petrol,Bangalore,64877,6,109217,28851,3,Pass,80366
2070,2023-03-28 05:00:00,Bike,TVS,Petrol,Bangalore,55191,8,39781,95890,10,Pass,-56109
2071,2023-03-28 06:00:00,Bike,Yamaha,Petrol,Bangalore,93837,9,64865,79928,14,Pass,-15063
2072,2023-03-28 07:00:00,Bike,Bajaj,Electric,Coimbatore,64803,0,33469,30058,12,Fail,3411
2073,2023-03-28 08:00:00,Bike,TVS,Petrol,Chennai,61339,8,70167,29620,7,Pass,40547
2074,2023-03-28 09:00:00,Bike,Yamaha,Petrol,Hyderabad,49563,6,44928,67755,7,Fail,-22827
2075,2023-03-28 10:00:00,Bike,Bajaj,Petrol,Coimbatore,92282,0,64599,77995,2,Pass,-13396
2076,2023-03-28 11:00:00,Bike,Bajaj,Petrol,Coimbatore,78843,0,172847,111766,3,Pass,61081
2077,2023-03-28 12:00:00,Bike,Honda,Petrol,Coimbatore,83571,4,91504,51681,7,Pass,39823
2078,2023-03-28 13:00:00,Bike,Honda,Petrol,Hyderabad,5992,7,95687,79509,12,Pass,16178
2079,2023-03-28 14:00:00,Bike,Yamaha,Petrol,Bangalore,31857,8,134122,98339,6,Pass,35783
2080,2023-03-28 15:00:00,Bike,Bajaj,Petrol,Hyderabad,72338,5,111284,82703,13,Pass,28581
2081,2023-03-28 16:00:00,Bike,Hero,Electric,Bangalore,32814,9,110227,82680,7,Pass,27547
2082,2023-03-28 17:00:00,Bike,Honda,Petrol,Hyderabad,49197,7,122556,82703,10,Pass,39853
2083,2023-03-28 18:00:00,Bike,Yamaha,Petrol,Chennai,70783,5,68560,123056,9,Pass,-54496
2084,2023-03-28 19:00:00,Bike,Bajaj,Petrol,Coimbatore,60067,5,52256,57136,8,Pass,-4880
2085,2023-03-28 20:00:00,Bike,Bajaj,Petrol,Coimbatore,47506,3,31125,106380,6,Pass,-75255
2086,2023-03-28 21:00:00,Bike,Hero,Petrol,Coimbatore,60511,4,29370,135579,12,Pass,-106209
2087,2023-03-28 22:00:00,Bike,Yamaha,Petrol,Bangalore,11186,1,29838,108699,14,Pass,-78861
2088,2023-03-28 23:00:00,Bike,Bajaj,Petrol,Hyderabad,37949,2,139479,103456,4,Pass,36023
2089,2023-03-29 00:00:00,Bike,Honda,Electric,Chennai,62106,2,82429,98086,14,Pass,-15657
2090,2023-03-29 01:00:00,Bike,Hero,Petrol,Hyderabad,19391,4,159206,51343,13,Pass,107863
2091,2023-03-29 02:00:00,Bike,Yamaha,Petrol,Coimbatore,52615,4,68199,132529,10,Pass,-64330
2092,2023-03-29 03:00:00,Bike,Hero,Petrol,Chennai,61219,5,102092,33254,9,Pass,68838
2093,2023-03-29 04:00:00,Bike,Honda,Petrol,Chennai,95964,4,149925,76273,7,Pass,73652
2094,2023-03-29 05:00:00,Bike,Yamaha,Petrol,Coimbatore,73530,5,45113,74611,5,Pass,-29498
2095,2023-03-29 06:00:00,Bike,Hero,Electric,Hyderabad,37223,7,121102,132574,2,Pass,-11472
2096,2023-03-29 07:00:00,Bike,TVS,Electric,Coimbatore,30377,1,27669,129847,9,Fail,-102178
2097,2023-03-29 08:00:00,Bike,Honda,Electric,Hyderabad,94017,3,169010,120547,14,Pass,48463
2098,2023-03-29 09:00:00,Bike,Honda,Electric,Chennai,14526,5,161789,75002,7,Pass,86787
2099,2023-03-29 10:00:00,Bike,Honda,Petrol,Chennai,20922,4,102818,100683,9,Pass,2135
2100,2023-03-29 11:00:00,Bike,TVS,Petrol,Coimbatore,9744,0,104737,27926,11,Pass,76811
2101,2023-03-29 12:00:00,Bike,TVS,Petrol,Chennai,33981,8,172361,114359,9,Pass,58002
2102,2023-03-29 13:00:00,Bike,Bajaj,Petrol,Bangalore,89680,2,49406,79264,10,Pass,-29858
2103,2023-03-29 14:00:00,Bike,Hero,Petrol,Chennai,58531,1,37873,130021,5,Pass,-92148
2104,2023-03-29 15:00:00,Bike,Bajaj,Petrol,Bangalore,9021,8,150812,133284,7,Pass,17528
2105,2023-03-29 16:00:00,Bike,Hero,Petrol,Chennai,2246,6,107048,104527,5,Pass,2521
2106,2023-03-29 17:00:00,Bike,TVS,Petrol,Coimbatore,83627,4,48461,122387,3,Pass,-73926
2107,2023-03-29 18:00:00,Bike,TVS,Petrol,Coimbatore,92754,5,176782,42563,10,Pass,134219
2108,2023-03-29 19:00:00,Bike,Bajaj,Petrol,Bangalore,68732,3,38448,45688,8,Pass,-7240
2109,2023-03-29 20:00:00,Bike,Yamaha,Petrol,Coimbatore,12512,0,40198,109559,8,Pass,-69361
2110,2023-03-29 21:00:00,Bike,Bajaj,Petrol,Chennai,80724,3,98158,49130,9,Pass,49028
2111,2023-03-29 22:00:00,Bike,Hero,Petrol,Chennai,23957,8,90470,15925,11,Pass,74545
2112,2023-03-29 23:00:00,Bike,Bajaj,Petrol,Coimbatore,71072,0,45739,135207,14,Pass,-89468
2113,2023-03-30 00:00:00,Bike,Honda,Petrol,Chennai,30460,9,109054,66595,12,Pass,42459
2114,2023-03-30 01:00:00,Bike,Hero,Petrol,Hyderabad,88195,2,83186,31321,6,Pass,51865
2115,2023-03-30 02:00:00,Bike,Hero,Petrol,Hyderabad,8410,4,51547,25769,2,Pass,25778
2116,2023-03-30 03:00:00,Bike,Yamaha,Petrol,Chennai,3193,6,119472,51748,3,Pass,67724
2117,2023-03-30 04:00:00,Bike,TVS,Petrol,Coimbatore,16358,8,110823,55028,13,Pass,55795
2118,2023-03-30 05:00:00,Bike,Hero,Petrol,Bangalore,29310,5,131887,31151,11,Pass,100736
2119,2023-03-30 06:00:00,Bike,TVS,Petrol,Coimbatore,20592,2,35686,91133,12,Pass,-55447
2120,2023-03-30 07:00:00,Bike,Bajaj,Petrol,Bangalore,89279,6,173608,49187,10,Pass,124421
2121,2023-03-30 08:00:00,Bike,Honda,Petrol,Coimbatore,49200,3,59062,58835,11,Pass,227
2122,2023-03-30 09:00:00,Bike,Yamaha,Petrol,Chennai,58605,2,73216,15059,6,Pass,58157
2123,2023-03-30 10:00:00,Bike,TVS,Petrol,Hyderabad,31005,6,56653,115828,1,Pass,-59175
2124,2023-03-30 11:00:00,Bike,Hero,Petrol,Coimbatore,73728,6,46673,100717,14,Pass,-54044
2125,2023-03-30 12:00:00,Bike,TVS,Petrol,Bangalore,29055,3,166439,42235,2,Fail,124204
2126,2023-03-30 13:00:00,Bike,Hero,Petrol,Hyderabad,72434,6,44629,109208,8,Pass,-64579
2127,2023-03-30 14:00:00,Bike,TVS,Petrol,Bangalore,73288,1,145756,82114,11,Pass,63642
2128,2023-03-30 15:00:00,Bike,Hero,Petrol,Chennai,77757,0,136641,60366,8,Pass,76275
2129,2023-03-30 16:00:00,Bike,Bajaj,Petrol,Hyderabad,18439,1,50063,127831,6,Pass,-77768
2130,2023-03-30 17:00:00,Bike,Hero,Petrol,Bangalore,12325,3,44322,136889,3,Pass,-92567
